row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
5079,CA-2020-143217,2020-11-11,2020-11-17,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,90.24,3,8.5728,0.0,COD
2837,CA-2020-110842,2020-11-11,2020-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,115.44,3,9.3312,0.0,COD
902,CA-2020-150959,2020-11-11,2020-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,Central,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,105.336,4,-32.088,0.0,Online
9261,CA-2020-167976,2020-11-11,2020-11-14,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,107.5,3,6.63,0.0,Cards
2836,CA-2020-110842,2020-11-11,2020-11-16,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,136.89,1,2.8314,0.0,COD
5117,CA-2020-154137,2020-11-11,2020-11-17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,125.48,1,0.0,0.0,Cards
8997,US-2020-116491,2020-11-11,2020-11-13,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,143.184,2,12.3144,0.0,Cards
4227,CA-2020-120327,2020-11-11,2020-11-16,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",133.92,4,21.5824,0.0,Online
7468,CA-2020-148985,2020-11-11,2020-11-15,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,150.92,4,11.8728,0.0,Online
3137,CA-2020-164168,2020-11-12,2020-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,102.992,1,8.499,0.0,Online
8429,US-2020-132220,2020-11-12,2020-11-16,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.352,6,-10.9116,0.0,Online
3136,CA-2020-164168,2020-11-12,2020-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,117.952,3,-15.5904,0.0,Cards
6214,CA-2020-149944,2020-11-12,2020-11-16,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,126.12,2,22.0748,0.0,Cards
2952,CA-2020-134915,2020-11-12,2020-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,132.888,2,9.9652,0.0,COD
2953,CA-2020-134915,2020-11-12,2020-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",134.568,2,-5.6784,0.0,COD
1501,CA-2020-130386,2020-11-12,2020-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,254.056,9,69.705,0.0,Online
9720,CA-2020-166835,2020-11-12,2020-11-14,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",267.024,2,-55.256,0.0,Online
1866,US-2020-116659,2020-11-12,2020-11-12,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,417.782,3,-92.6955,0.0,COD
1502,CA-2020-130386,2020-11-12,2020-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,557.048,3,-47.2542,0.0,Online
2955,CA-2020-134915,2020-11-12,2020-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,692.984,2,50.3988,0.0,Online
4742,CA-2020-164364,2020-11-12,2020-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",88.21,3,2.3025,0.0,Cards
2954,CA-2020-134915,2020-11-12,2020-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,112.92,2,0.693,0.0,COD
9639,US-2020-125808,2020-11-12,2020-11-15,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,108.56,2,5.6644,0.0,Cards
1500,CA-2020-130386,2020-11-12,2020-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",113.056,3,5.8203,0.0,Online
4827,US-2020-136707,2020-11-12,2020-11-15,First Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,West,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,94.016,4,4.9056,0.0,COD
237,CA-2020-160514,2020-11-12,2020-11-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),114.56,2,4.752,0.0,Cards
7769,CA-2020-154088,2020-11-12,2020-11-17,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,94.72,5,9.352,0.0,Cards
3140,CA-2020-164168,2020-11-12,2020-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",114.848,3,-17.7072,0.0,Cards
3138,CA-2020-164168,2020-11-12,2020-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",110.224,2,4.4312,0.0,COD
3473,CA-2020-122644,2020-11-12,2020-11-17,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Columbus,Ohio,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",100.544,2,3.0134,0.0,Cards
4741,CA-2020-164364,2020-11-12,2020-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,119.96,2,4.5816,0.0,Cards
506,CA-2020-134978,2020-11-12,2020-11-15,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",114.92,5,5.373,0.0,Cards
3472,CA-2020-122644,2020-11-12,2020-11-17,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Columbus,Ohio,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,146.848,2,3.5256,0.0,Online
6213,CA-2020-149944,2020-11-12,2020-11-16,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,146.24,3,9.12,0.0,Online
2950,CA-2020-134915,2020-11-12,2020-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,131.6,4,13.0,0.0,Cards
2951,CA-2020-134915,2020-11-12,2020-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,156.12,5,8.381,0.0,Cards
4743,CA-2020-164364,2020-11-12,2020-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,137.93,3,8.0997,0.0,Online
3135,CA-2020-164168,2020-11-12,2020-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.56,5,-45.84,0.0,Cards
3139,CA-2020-164168,2020-11-12,2020-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,160.784,2,-0.5598,0.0,Online
5805,CA-2020-113873,2020-11-13,2020-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,101.792,4,6.1792,0.0,Cards
7759,CA-2020-112844,2020-11-13,2020-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",186.95,3,30.99,0.0,Online
3700,CA-2020-160416,2020-11-13,2020-11-18,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,East,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,199.96,4,70.5028,0.0,COD
5806,CA-2020-113873,2020-11-13,2020-11-19,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",221.9992,3,-27.2646,0.0,Online
8554,US-2020-102904,2020-11-13,2020-11-20,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,253.92,8,23.992,0.0,Online
85,US-2020-119662,2020-11-13,2020-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,265.376,3,-48.9549,0.0,Cards
4868,CA-2020-122490,2020-11-13,2020-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,360.91,3,10.3473,0.0,Cards
4867,CA-2020-122490,2020-11-13,2020-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,586.024,11,190.0206,0.0,Online
6747,CA-2020-159156,2020-11-13,2020-11-16,First Class,KB-16600,Ken Brennan,Corporate,United States,New York City,New York,East,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,674.95,5,163.787,0.0,Online
2629,US-2020-165344,2020-11-13,2020-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,692.995,7,-935.9595,0.0,Cards
3784,CA-2020-165204,2020-11-13,2020-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,738.064,4,-63.0056,0.0,Online
4866,CA-2020-122490,2020-11-13,2020-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2422.704,6,150.294,0.0,COD
3783,CA-2020-165204,2020-11-13,2020-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",74.904,3,3.339,0.0,COD
5441,US-2020-153633,2020-11-13,2020-11-18,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,108.064,1,0.1548,0.0,Cards
2630,US-2020-165344,2020-11-13,2020-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,99.22,10,-7.48,0.0,Online
4869,CA-2020-122490,2020-11-13,2020-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,112.64,3,4.2336,0.0,Cards
1551,US-2020-124926,2020-11-13,2020-11-18,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,113.324,6,-24.7086,0.0,Cards
8320,CA-2020-133620,2020-11-13,2020-11-18,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",145.21,1,3.363,0.0,Online
7758,CA-2020-112844,2020-11-13,2020-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",149.6,4,12.208,0.0,Online
9672,US-2020-140312,2020-11-13,2020-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,143.0,5,1.375,0.0,COD
2628,US-2020-165344,2020-11-13,2020-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,151.864,4,9.1296,0.0,COD
8612,CA-2020-123624,2020-11-13,2020-11-17,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,151.95,5,29.0325,0.0,COD
8686,CA-2020-137323,2020-11-14,2020-11-18,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",131.36,6,25.0536,0.0,Cards
615,CA-2020-138611,2020-11-14,2020-11-17,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,154.94,10,15.992,0.0,Online
5190,US-2020-136679,2020-11-14,2020-11-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,209.952,6,-27.2922,1.0,COD
961,CA-2020-152142,2020-11-14,2020-11-19,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",334.568,2,28.1372,0.0,Cards
616,CA-2020-138611,2020-11-14,2020-11-17,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,83.648,2,-2.7968,0.0,COD
8875,CA-2020-142489,2020-11-14,2020-11-16,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,104.99,5,-32.985,0.0,COD
1073,CA-2020-106943,2020-11-14,2020-11-19,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,121.64,2,3.024,0.0,Online
9732,CA-2020-124261,2020-11-14,2020-11-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,127.24,8,9.9296,0.0,Online
9218,US-2020-118157,2020-11-14,2020-11-17,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Minneapolis,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,127.28,2,7.4872,0.0,Online
5191,US-2020-136679,2020-11-14,2020-11-18,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",159.04,2,4.504,1.0,Online
4075,CA-2020-108112,2020-11-15,2020-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",243.064,4,55.016,0.0,Cards
4076,CA-2020-108112,2020-11-15,2020-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",378.136,4,0.0,0.0,Online
9619,CA-2020-160633,2020-11-16,2020-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,122.352,3,5.397,0.0,Online
6543,US-2020-107888,2020-11-16,2020-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,133.88,3,10.788,1.0,COD
9666,CA-2020-157448,2020-11-16,2020-11-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,145.94,3,23.988,0.0,COD
7492,US-2020-118598,2020-11-16,2020-11-16,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,160.94,6,5.997,0.0,Cards
2139,US-2020-157896,2020-11-16,2020-11-16,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,165.82,3,73.41,0.0,Online
9620,CA-2020-160633,2020-11-16,2020-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,178.96,5,-1.7495,0.0,COD
6542,US-2020-107888,2020-11-16,2020-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",186.92,2,23.7864,1.0,Online
2874,CA-2020-137022,2020-11-16,2020-11-22,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,847.28,8,24.3384,0.0,COD
9618,CA-2020-160633,2020-11-16,2020-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,910.982,3,74.9985,0.0,COD
3299,CA-2020-136308,2020-11-16,2020-11-16,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1931.976,3,215.9973,1.0,COD
9667,CA-2020-157448,2020-11-16,2020-11-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,94.42,3,4.4712,0.0,COD
8716,CA-2020-121678,2020-11-16,2020-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,97.824,1,-1.3984,0.0,COD
6544,US-2020-107888,2020-11-16,2020-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,110.29,1,7.9896,1.0,COD
7589,CA-2020-122945,2020-11-16,2020-11-22,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,100.31,3,5.193,0.0,COD
4776,CA-2020-108091,2020-11-16,2020-11-21,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,129.36,4,6.0736,0.0,Online
4172,CA-2020-100601,2020-11-16,2020-11-20,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,148.86,7,0.9772,0.0,Online
6541,US-2020-107888,2020-11-16,2020-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,155.68,6,34.6296,1.0,COD
5269,US-2020-114657,2020-11-16,2020-11-21,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,182.44,4,24.1224,0.0,COD
8192,US-2020-155866,2020-11-17,2020-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",200.76,4,76.9816,0.0,COD
9989,CA-2020-163629,2020-11-17,2020-11-21,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,224.1,5,55.647,0.0,COD
5038,CA-2020-141719,2020-11-17,2020-11-21,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,269.96,5,83.986,0.0,Online
7756,CA-2020-100902,2020-11-17,2020-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,284.24,7,93.884,0.0,COD
3024,CA-2020-124674,2020-11-17,2020-11-23,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Brownsville,Texas,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",342.7328,2,-14.4588,0.0,COD
7757,CA-2020-100902,2020-11-17,2020-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,479.16,5,107.79,0.0,COD
6505,CA-2020-128265,2020-11-17,2020-11-22,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1295.64,3,349.3392,0.0,COD
4191,CA-2020-166709,2020-11-17,2020-11-22,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,5517.97,3,5039.9856,0.0,COD
7120,CA-2020-118122,2020-11-17,2020-11-24,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",77.904,2,4.5188,1.0,Online
7319,CA-2020-158120,2020-11-17,2020-11-21,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,109.158,7,-3.465,0.0,COD
7318,CA-2020-158120,2020-11-17,2020-11-21,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",133.608,3,6.6177,0.0,COD
9294,US-2020-116505,2020-11-17,2020-11-21,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",135.8,6,20.586,0.0,COD
2287,CA-2020-165687,2020-11-17,2020-11-23,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,130.04,2,12.264,0.0,Online
8191,US-2020-155866,2020-11-17,2020-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,157.88,6,18.6624,0.0,Online
2846,CA-2020-138163,2020-11-17,2020-11-20,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,171.94,3,14.2632,1.0,COD
9988,CA-2020-163629,2020-11-17,2020-11-21,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,South,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,145.99,1,28.7964,0.0,COD
7962,CA-2020-104864,2020-11-18,2020-11-23,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,104.36,5,-19.323,0.0,COD
1657,US-2020-132444,2020-11-18,2020-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,121.94,3,9.594,0.0,COD
